line_number,text,emotion_label
13605,sĩ gái,1
934,rồi xong video có cả giọng sao namcali chối bỏ đồng loại được,0
5162,ghê v,3
949,ai thiết_kế cái áo gai nhín_hoạc vỏ sầu riêng đi,0
7309,đấy baby tre đấy,0
24576,ui sợ chưa chị ơi,3
25175,may quá k ai bị sao là hp rồi,0
9282,phương,4
12822,vừa lòng t lm,1
22345,má pha cuối kinh_vđ,1
5685,lên báo có video thì k lọt hố đc đâu ở hn k để cướp kiểu này sảy ra đâu,4
26073,trời ơi bao_nhiêu là ga quá nguy_hiểm cầu trời họ vượt qua đc,3
23291,tại_sao cứu hỏa ko đứng xịt từ xa cho nó bớt lửa đỡ nổ mà_còn lây_lan ra xung_quanh nữa,1
28239,sợ vl,3
22720,lại cháy,1
14695,iu,4
17391,tân tol anh cr,4
6313,ở hà_nội giờ tệ_nạn nhiều vãi,2
16252,hải_tú,4
18489,mặt mấy thằng này còn vênh lên chịu mong tòa phạt thật nặng,1
1189,cho_qua bên ukraine cho nó biết,1
23124,ở đâu vậy bạn ơi lâu chưa vậy,4
24286,chiếc xe sao hong dắt ra,1
26184,này gas có bảo_hiểm k nhỡ,4
8809,luật hoa_quả ko chừa 1 ai,1
21943,chuẩn ra những nơi bán hàng dễ cháy nổ phải xa dân_cư mới_phải cứ như này thiệt_hại nhiều lắm chia buồn với bác củ nhà,2
6976,em đi xem mà ko có vé cháy vé rồi anh,2
10570,chiếc xe này cho cũng hông_thèm nữa chả khác gì rác,1
22532,sướng nhất rồi còn gì đc ăn tết sớm,0
10095,hi,0
14423,careful bro,3
19404,ôi trời bao_giờ mí hết 8 năm tù đây thế_là dấu chấm_hết cho tương_lai,2
21130,sợ v ạ,3
18258,bọn quái_xế phá đường phá_xóm này ngoài kia còn nhiều lắm,1
3824,tội a đi xe đen,2
19796,ui trời rồi sao rồi,2
7080,củ chi đất thép thành_đồng,0
15179,anh ᡣ,4
26600,đăng đc cái clip bnhieu view,4
24108,chay hêt rôi cứu hỏa chưa đến,2
28673,nổ ga ghê vậy,3
20518,khiếp,3
22277,cho e_hỏi ở đâu pị khi nào ạ,4
4404,cali lắm trò,1
549,trời ơi,0
20556,đh còi xe cứu hỏa thì lâu mà đ thấy xe đâu dịch làm đéo có ng mà đi chậm thế,1
20,tội_nghiệp nhỏ hết hồn luôn,3
2719,bây_giờ ra đường an_toàn về nhà an_toàn là bản_thân an_phước lắm rồi,0
5791,hà_nội ko còn yên_bình như trước,2
22995,nguy_hiểm quá ơn_trời mọi người không sao,3
7153,cảm_ơn sự hy_sinh của những chiến_sĩ để đất_nước ta có được nền hòa bình ngày hôm_nay họ khom lưng đi trong bóng_tối để lớp con_em được đứng dậy đi trong ánh_sáng,0
4412,thời_buổi loạn thật r,2
1615,mày nghĩ m ngầu hả,1
25833,có ai làm_sao ko các bạn,4
13770,gái 9 tui kiu đi_đi k_chịu nghe_đâu dừng làm j,1
21344,thương_tâm,2
20599,moá đọc cmt mà thấy con giời dạy chữa_cháy cách phun nước hài_vcl đây là cháy khí gas “ gas ” chứ k phải cháy bth chưa kể tới dây_điện bị cháy có,1
28439,trời ơi nguy_hiểm quá ở đâu vậy mọi người,3
27598,thương quá,2
27652,mấy mẹ_con nhiều chuyên vậy mà ko gọi cưu_hỏa ko nge nhắc đên gọi 114,1
2652,xã_hội bây_giờ ra đường đầy lo_lắng,3
8478,có thật luôn ah,4
3529,càng_ngày_càng nhiều những chuyện như_thế vậy trời sao nhiều ông trời xuất_hiện giữ vậy,2
22515,nhớ xem part 2 hu_thương quá,0
22355,coi cả hết clip ko thấy can_bộ 114 dau,4
28458,có sống cũng đền_bù ốm,2
28592,mấy nhà bên cạnh kiểu,0
3333,đặc_sản miền nam,0
18997,vậy_mà có những video các chú csgt 141 truy_lùng hay ngăn_cản bọn phóng xe như tên_lửa thì vẫn nhiều thành_phần vào bão_táp thậm_tệ lực_lượng chức_năng thấy hậu_quả để lũ trẻ lộng_lành chưa,1
17687,người mẹ mất con_nước_mắt nhiều hơn cả biển,2
14462,ai tới từ tiktok không,0
22114,mấy anh_chị trong khách_sạn kiểu đang phê mà,1
11160,lê,4
8829,đag đi thấy thk giống bố,0
12231,quê là quê là quê chúng_mình là quê rình,0
2159,đó đó cảm_giác tui ra đường từ xưa giờ sợ sợ kiểu vậy sợ ai đó dùng kim tim hay gì đó ấy tui cái nay thấy clip này cũng ớn_lạnh nữa chèn,3
24271,chỗ trọ anh có bình gas nhớ cẩn_thận chú_ý đấy,4
27286,công_an chuẩn_bị đến cố_gắng chờ,3
20402,biết là sợ nhưng xem cuốn vcl,3
24892,ối zời ơi thế_là cả xóm đi luôn,0
13168,đặc_sản bổ_túc là vậy mà,4
20995,eo ui sợ wa m ưi,3
6034,cốm đức_hiếu,4
27022,chiếc xe cam có bị sao ko ad,4
16738,liên,4
18758,nước_mắt cá_sấu à,1
27979,ở đâu vậy,4
1334,dừng đèn_đỏ giờ chắc phải ngó trước ngó sau quá,4
3445,gwen k dám nhận em_trai,1
25963,mới xem trên thời_sự xong,2
11064,chắc là gặp mấy cháu tiểu_học nên hổ báo tý,1
11069,parky mà văn_hóa vậy xưa h rồi,4
1769,tưởng_tượng sắp tới ông trump_áp thuế vn mạnh_tay chứ ko còn là đùa nữa thì xã_hội còn khủng_khiếp thế_nào,3
8774,k được đi học nó v đấy,2
14854,ráng xào nội_dung,4
3429,trình_báo công_an chưa,4
14538,một video nhiều cung_bậc cảm_xúc,0
5736,ở hnoi vẫn có thằng manh_động nhỉ,1
16021,cenly,4
19428,phạt thật nặng,1
28299,ở đâu v ad,4
16524,nguy_hiểm cây cưa,3
8851,phim sét karaoke gia_đình cha_mẹ ace parky,4
18222,đau_lòng quá,2
14540,“ bạn đã truyền_tải cảm_xúc qua từng nốt_nhạc thật tuyệt_vời ”,0
4421,vậy là ngầu,0
2610,nó thích thì nó làm thôi hj,0
23591,ở đâu ghê vậy e,4
14544,đây là nội_dung khiến tui tin vào internet trở_lại,0
24388,lạy_chúa cháy to_thế mà ko_ngắt điện kinh_dị_sợ nhất điện giật,3
22119,còn gì nữa đâu,2
6149,đấy cứ kêu hn k có cướp đi anh_em bạn_bè to cao_đen hôi_xăm trổ đầy người vẫn bị thịt như thường xích to xích nhỏ nó giật_phát một,1
11015,nên thêm luật cho bọn 14 17 tuổi phạt nặng thêm độ tuổi này cũng vi_phạm nhiều k kém,1
835,trời,4
26038,giờ kĩ_thuật ghép gê thật,4
18811,bực quá sao chúng_nó làm như_thế,1
23156,cháy này thì khó dập rồi,3
26324,hôm_qua tối mới coi trên facebok xong sợ vl,3
28522,cứu hỏa lâu thế,1
26930,dịch_bệnh mà khổ vậy trời,2
8006,nguyễn,4
13901,3 mũ 1 tr500 cộng kẹp 3 thêm 2 tr,0
18836,cứ phạt mạnh cho chúng_nó chừa,1
28665,dich này mấy a cứu hoa ngủ roi nha bạn khi nao cháy hết tính sao,0
84,ta nói giờ ra đường phải nhìn trái phải ngược_xuôi hơn cả hồi chiến_tranh nữa,1
7784,tại ông giàu,1
3839,i think there s smoke when there s fire,4
9724,sợ thế nhỉ,3
24549,coi sợ lắm,3
19419,thương lắm mình cũng mất ng_thương do tai_nạn giao_thông,2
19133,thương cho cô gái xấu_số mong pháp_luật sét sử mức án cao nhất lấy công_bằng lại cho cô gái xấu_số đó,2
24578,o cho lao vay,2
5518,t vuốt mãi tìm cmt bảo backy đâu mà k thấy,2
8221,ko le 2025 là quả báo của be 3,4
17365,phú,4
10294,boy huyện,0
13469,đi tìm bố mà quên mất bố bọn này có đâu toàn con hoang,2
16219,làm hết hồn ah,3
11912,tìm_kiếm cách nhìn đểu,1
28558,có đóng tiền chữa_cháy hàng tháng chưa mà đội pc lâu đến vậy,1
4914,sợ vậy,3
19738,thương quá nhưng may là không ai thiệt_mạng cả chỉ là không biết gia_đình chú sẽ phải bồi_thường bao_nhiêu đây khổ thật_sự,2
23506,xin lỗi m nha nhưng nó nổ rồi xì_xì vui vui_á,0
16157,̊ ⋆ chán_đời đủ wow rồi đó,2
23038,a di_đà phật cầu cho k ai bị làm_sao,0
722,dời,4
23547,tháng 7 mấy quỷ cô_hồn quậy quá,3
24560,thấy còn không lại cứu v,2
28163,khổ thân quá vừa thiệt_hại vừa_phải đền_bù may không chết người còn ng còn của gây_dựng lại từ đầu thôi ạ,2
12999,tik tok bản_chất của những tk bổ_túc thể_hiện ak có_khi còn ko có nước,1
4462,sợ thế pháp_luật nên mạnh_tay hơn_nữa,3
13474,vạy mới có cau lủ parky,1
5515,xử_lý nghiêm_minh,1
222,ổng lựa lúc vừa sang đèn_xanh,1
19320,xử quá nhẹ,1
8364,tất_cả cũng chỉ tại có ôtô,0
20365,thấy cái này lo quá ở quê nhà mình cũng đại_lý bán gas chậc cháy kinh thật đấy,3
16336,k kiep nạn 82 k,2
11344,hình_ảnh tao khoảng 2007,0
7119,các ông nước mình hay nhỉ lấy thuốc_nổ bom địch để đánh tụi nó,1
55,giờ camera đầy đường có chạy đằng trời,4
9963,phải gặp hình_sự thì may_mắn hơn trúng số nhỉ,3
1083,anh 9 5 thấy sợ quá,3
8593,tự_hào về anh,0
5432,sợ vậy trời,3
16205,thiet ha bay,3
5096,tui nghĩ cũng hên là có cái balo vì nếu k có balo thì có_thể cây kéo đó đâm vào nơi nguy_hiểm hơn rồi chứ k phải vai,4
10708,m nhìn cái chóa gì,1
248,nguy_hiểm thật dừng đèn_đỏ phải mặc áo_giáp,3
18779,tụi nó luúc xuống xe còn tung_hô như idol mà thả ‘ tự_do ‘ cho chúng_nó đi,1
14766,đùa,0
801,tin đã mất,2
16711,chưa xuống mà kéo z r té ngta sao,3
10323,zừa,0
24742,tội 2 nhà sát bên nx,2
1609,anh,4
5575,xui nhỉ,2
4194,đừng bắt nó hãy để tôi đòi lại công_bằng cho anh thanh_niên,1
24206,tết đến sớm thế,2
19773,nhà bán ga,4
3837,coi hết đi ùi tự hỉu sao tui hay lo thừa,3
22713,camera chạy bằng cơm của việt_nam đang hóng chuyện và bình_luận sợ thế v,3
2512,nguyễn_nè không buồn_u uôi ra đường h phải mặc giáp à,1
18388,gây tai_nạn cho con ngta r chỉ bị phạt 7 8 năm trog khi con của ngta chịu đau_đớn để cho con ngta ra_đời r châm lo từg tý đúg là con ng_ko có ý_thức thừa cả con_nít,1
14962,anime tội ông trên cây,0
12542,có_thể hướng nội_cả kiếp sau,2
9031,như,4
20911,cặp nào đang kình_kịch giở trong khách_sạn 2 bên chưa xuất thì cũng đến khổ quấn_gói nhanh còn kịp,0
1144,êk chạy xe ở khu_vực hưng_lợi cx có thấy mấy thằng chạy xe lạng_lách nẹt pô,1
25307,hai nhà bên cạnh chắc cũng hoảng hết hồn khổ quá,3
3580,m,1
16735,sao ko thả cưa mà ôm cây trời,2
13598,coca,0
4817,chắc lại bể nợ muốn đi tò,2
14299,tấm cám huỳnh_lập đã kể,4
1245,dinh,4
15374,hồn bay_phách lạc,0
18306,tiền nào bù được nó là một mất_mát quá lớn với gia_đình chị_gái xấu_số,2
14105,cồ anh phu,0
20700,sợ vl,3
19590,ăn_tiền ngập mồm r mới xét đúng cái pháp_luật vn chả ra cái thể_thống gì,1
18702,ko thấy báo nói về mức án nhỉ kết_quả sao mọi ng,4
19817,nhà_nghỉ long anh với mây_hồ cũng cháy,3
8958,hướng nội_suốt phần đời còn lại,2
19951,chơi ghiền lun má,0
21271,vào phun thì ko vào phun tù xa,4
181,hết muốn ăn cơm nhà rồi,2
6113,giàu thì đổi tên b cẩn_thận k cướp luôn máy_bay_phản_lực,1
4354,hên ổng còn tỉnh_táo để nhờ ng dân giúp,4
23898,chỉ khổ cho 2 nhà kế bên,2
17158,làm a_cắt dừa hết hồn,3
5612,đến làm cái rồi đi luôn,2
25197,1 năm đầy đau_thương và mất_mát,2
2382,nguy_hiểm quá,3
23096,trời bồi_thường thôi là chết ln,1
14483,“ giọng hát của bạn khiến tôi muốn làm một album riêng,0
23381,có dây_điện nữa nên cứu hỏa cũng nguy_hiểm,3
9066,hy_vọng lm gì anh đ ngoài hành_tinh,0
25105,cái này ở huế mà,4
4694,rảnh chuyện gặp kiếm chuyện,0
13165,thi yen nhi,4
724,nghỉ ra đường,4
4695,huỳnh ông cố ơi ông cói,1
14520,“ giọng hát của bạn khiến tôi quên hết mệt_mỏi ”,0
901,riết hết dám ra đường,3
4759,tội cho nhỏ,2
21009,eo ôi thương quá,0
27593,ở đâu vậy mn,4
4552,thể_loại gì mà đứng chờ đèn_đỏ cũng kh yên,1
13938,muốn dc gặp 3 bạn đó 1 lần,0
17369,tin vao tinh_yeu,0
5107,của ín em thấy ghê_k,3
14645,plush bako,2
14692,tui sợ nha,3
17633,cố lên bác ơi cho linh_hồn con gái của bác ra đi thanh_thản ạ,2
1577,ở nhà luôn khỏi phải ra đường,0
14291,oi cái cưa cứ đập vào chân chú_ý k biết có bị sao không nhờ,3
6602,dạ phải đi xem ạ cảm_ơn anh,0
18063,thương người mẹ mất con đau thế_nào chứ,2
11816,mi thích nhìn đểu tao k,1
7268,vậy mà vẫn lắm bé ba vừa lòng,0
5019,sợ cây kéo dích hiv á_tr,3
10178,pha nhục đi vào thế_kỉ,1
22288,cố_gắng cả đời mất_trắng trong vài giờ đồng_hồ may_mà ko ai bị sao,2
11395,r sống ở dưới luôn đi cha,1
5629,riết ra đường hồi họp ghê_k biết chuyện j sẽ đến,3
7930,còn yêu vợ nhưng vẫn có bồ và cái kết,2
26115,ở_vậy em ơi,2
2568,sợ quá,3
25315,ms thấy trên 60 s,4
25922,là trời sợ quá,3
3114,chịu rồi,4
7509,số 1 luôn,0
17267,ổng duột tay cái cưa nó mà bay đi tìm thằng nào hại chủ nó,1
17972,ko phải cứ sai xin lôi đền_bù là xong vì có những hậu_quả gây ra ko_thể đền_bù hết thà làm bể cái tô cái chén xin_lỗi thì được chứ đây là con_người mà đừng lấy lý_do trẻ người non_dạ chưa chính chắn ai cũng có sai_lầm ra ngụy biện_ko thuyết_phục nha,1
3961,tài_tử hữu_duy,4
11024,úm bala mũ hiện ra,0
7177,người cúi đầu để ngày_nay các con được ngẩng cao đầu,0
2038,thế mới thấy đi oto lõ ngon hơn đi sh,0
24918,cháy cả dây_điện,1
6434,vn kg có chuyên_gia cháy nổ sao phải thuê nc ngoài vậy,1
6807,hứa với các bạn luôn các cụ nhà ta bây_giờ chắc phải có vài trăm thậm_chí cả nghìn cái địa_đạo như củ_chi tự_hào vn,0
16472,brutal bngt njirt,1
14901,tui sợ máy cưa,3
17223,bơ gơ,4
27347,thương chú chủ nhà_thương con mà xách cả bình gas ra ngoài,0
1745,gia_lạc lgbt ghê vậy,1
19444,mong pháp_luật xử_lý nghiêm_minh,1
25074,kém thế xếp_hàng 1000 đứa xè vô nó tắt à,1
3347,dừng đèn mà mắt dán vào điện_thoại như_vậy thì phản_ứng kiểu gì đc,1
6219,bị bắt_r còn chưa kịp xem đthoai loại k đã bị bắt k,0
17899,có nhan_sắc_tội có ntn vẫn đc tha_thứ,2
18485,bọn này còn trẻ đề_nghị phạt nặng thêm 8 năm là quá ít,1
20736,cháy sang nhà khác là toi_nghiệp ng ta kinh_danh gas phải can thận chứ,2
4394,pham9435 có clip luôn nè,4
1563,zui đói quạo ê mình bt trước luôn,0
9210,nma chưa tháo gương mà hu,2
26835,xe cứu hỏa đâu,3
798,ước gì,2
15135,ʙước,0
19214,kẻ đầu bạc_tiễn kẻ đầu xanh người đau nhất là người_thân và người ở lại,2
16623,anh k,0
19607,mong thả các bạn ấy tự_do,0
16438,rớt một cái đi nha,4
19235,cho đi hết để biết mùi đời cháu nhà ngoan lắm,0
28406,chiều vừa xem cùng mẹ trên fb xong,4
22495,t nói có 2 3 ng mà nó nhoi thì thôi lun,1
22258,mé ơi đã sợ lửa sợ nước rồi còn gặp cảnh này,3
14129,t sợ cái cưa trúng ng ổ,3
12554,thằng bị chửi cười rớt_pi tơ,0
13772,h ra đường sợ mấy nhóc_nhoi này lắm nó làm rồi hậu_quả khóc sau tụi này chưa suy_nghĩ đc nhiều đâu,3
450,lâm,4
5207,gwen made in vn,4
10600,my m biết bố m là ai k,1
3279,nên sử_nghiêm vụ_việc như nầy ạk manh_động,1
6385,lại kinh_doanh lòng yêu nước nữa,1
26569,của sự lươn lẹo,1
22372,lấy trên fb làm nhue hiểu_biết lắm,1
6488,cách đây 28 năm mình cũng đã chui xuống địa_đạo củ_chi đã từng ăn khoai_mì nấu ở đây,0
1709,đâm jz,1
11722,thg bị chửi m khong nhìn t sao bt t nhìn m,1
25388,ui nổ đấy xong vẫn đứng xem,0
3592,nhi sợ thế,3
23972,khổ thân,2
21065,ghê_hôn,0
28095,đoạn cuối hét mắc cười quá,2
12532,oách phết_tý thì hỏi_thăm bác_sĩ,0
6253,sao bảo hn k có cướp_giật chỉ có sg thui hj giờ toàn hn cướp_giật,1
243,sợ qua,3
12359,hu anh hoang,4
17584,phiền_tòa kiểu j có 8 năm vậy trời,1
16720,tấm này khỏe quá,0
16022,o dưới tha_hồ kéo trên kia may chứ k game over nta cầm để k ngả thôi o dưới thì kéo cỡ đó thì chết người,3
12109,hộ tớ 3 vd gim vs ạ,4
15133,hùng,4
3045,dà cây đèn_cầy vo thơ,4
26188,trời tội quá,0
2977,5 nhơi,4
28279,mất tất_r,2
3141,vn tự_tin là quốc_gia an_toàn,0
786,xã_hội bây_giờ gê quá,1
4060,xã_hội_loạn rồi,1
26125,ủa sao ko gọi cúp điện,4
24465,cháy sang nhà_hàng sóm,3
5946,cardina cẩn_thận,3
5025,bị khó tánh,1
22946,gas kém chất_lượng hay j nổ đùng_đùng v tui thấy mấy hảng tốt mấy anh ca đốt mãi đẫy nổ đâu,1
8243,ngoại_tình n cũng có trách_nhiệm vs vk đó,1
24851,nghe giọng ông kia giống giọng ny mình vc,0
11815,quả báo đến sớm lắm,0
