line_number,text,emotion_label
22713,camera chạy bằng cơm của việt_nam đang hóng chuyện và bình_luận sợ thế v,3
22344,mấy thằng chữa_cháy chờ cháy hết rồi mới vô_chữa phải cháy cho cháy mà,1
17634,thế mới nói gần cứoi phải cẩn_thận,2
1771,giờ đi đường cũng sợ vãi,3
1806,mấy nữa ra đường ph mang theo cái giáp gai_vs cái vuốt rồng cho nó chắc,3
25939,cho mk hỏi đoạn này là chỗ nào z ạ,4
23083,sợ thiệt_sự luôn á đã dịch_bệnh khổ_sở rồi mà_còn bị vậy nữa nhưng_mà trong cái rủi cũng có cái may không ai bị làm_sao là được rồi,3
28092,khổ cả những nhà bên cạnh,2
15515,ê cái cưa dính chân_khúc cuối kìa nguy_hiểm vậy,3
3152,lại nhớ gwen thêm đồ tông_xanh nữa chứ,4
21161,ha đc lên thời_sự,0
12925,my k giống ox quá ak sửu nhi,0
25105,cái này ở huế mà,4
18035,bọn m bênh nếu người_nhà bọn m bị thì sao hơn_nữa nhiều vụ rồi tại_sao bọn nó không sợ mà để khi đến bản_thân bị lại đợi bọn m bênh lúc ra hầu_tòa nó còn cười toe_toét thì có thật là bọn nó biết sai và sợ,1
26576,nhìn nó cháy giống bộ anime t coi vl,0
24448,quay câu view vừa lại còn nói_chuyện cười nói,1
21358,huhu trên sapa nè,2
18886,ra tòa thì nhìn thấy tội chứ lúc đua hóng hách_thích thể_hiện lắm,1
26786,thương qua,2
8909,hay qá bạn giống suy_nghĩ của mình toàn parky hùa ka,0
20692,ngồi đó mà quay chạy sang lấy nước dập đi chứ,1
5927,do ngọc đậu ace cẩn_thận,4
19873,may_mà dịch hotel kh có khách,4
16487,nguy_hiểm thế ạ,3
24759,hk ai giám_đứng gần luôn ý,3
22900,m xài bếp gas hay bếp điện,4
23452,4 nhà bên cạnh ói máu,1
27856,cháy xong phải đền_hả mọi ngừi,2
15167,bó_tay,0
24820,sao ko thấy ai vào cứu hỏa nhỉ,3
16930,kéo quá nên mới như_vậy c,2
16692,thật_sự quá lều luôn á,1
1917,tokyo hết dám lên anh luôn,0
16140,có nên dỡn v k chời,2
2679,sợ thật,3
22382,top 1 bán xăng top 2 bán gas,4
4646,kẻ giữ làng muốn vào từ thử_nghiệm,4
14533,“ bạn khiến tôi muốn học hát ngay_lập_tức ”,0
26624,thương cho căn nhà bị cháy quá thấy xót thật,2
14941,trên là tấm dưới là cám và dì ghẻ,2
8548,hảo hán,0
2066,thu_thảo xã_hội giờ,4
9530,truc,4
10237,đúng ý_t ghê,0
25369,e sợ qa,3
6219,bị bắt_r còn chưa kịp xem đthoai loại k đã bị bắt k,0
9305,trai số hưởng,0
638,ra đường coi_chừng,3
20331,giọng bình_luận thật thú_vị,0
3490,chắc có mục đính hết rồi tìm cỡ để vào tù chắc nợ_nần nhiều rồi,2
24139,tao ko hiểu vì tao trầm_cảm,2
18530,cái con cô gái bán diêm nge tên chắc là cũng fan của mấy đứa quái_xế đó,4
18257,phải làm nghiêm_minh noi_gương cho đời sau từ khi làm tốt quái_xế đở hẳn,4
6313,ở hà_nội giờ tệ_nạn nhiều vãi,2
21271,vào phun thì ko vào phun tù xa,4
17847,nghe nhói lòng,2
11377,mình xin phép cười miếng to nhé,0
27593,ở đâu vậy mn,4
24109,cháy nhà mà nói_chuyện bình_thường vậy trời,1
4030,nhiên boutique,4
9852,đi phạt ai đúng,1
16259,t sợ cái cưa,3
243,sợ qua,3
26550,thật ntn cứu hỏa phải đợi tất_lừa mới vào được à,1
24889,có f nhà chủ tus bán bánh_mỳ hông,0
14056,từ đó hướng nội cả đời,0
25279,ghê quá cv,3
11464,yeu tiktok,0
24892,ối zời ơi thế_là cả xóm đi luôn,0
9031,như,4
28060,đúng là sinh_nghề tử_nghiệp sợ quá,3
2233,tính đi cần thơ chơi xem xong hết dám đi hủy xe hủy ks luôn,3
14299,tấm cám huỳnh_lập đã kể,4
18522,tội thật_sự,2
5111,trước xem bên nước_ngoài cũng có 1 thg như_thế bị bắt đi tù luôn,3
16937,may cái cưa chx trúng ng ổ,1
13307,dừa lòng t lắm,2
2786,nên chọn_lọc bớt những kẻ vô_tâm tiểu_nhân hung_hãn và cũng có luật_dâm lén và sau lưng người khác rất nặng gấp lên cả chục lần,1
24399,vào cmt để xem thêm tội zl,2
18118,rồi sau_này các em làm cha làm mẹ sự dằn_vặt nó theo các em cả đời còn cười được cứ cười đi em đời còn dài lắm giờ chưa thấu đâu,2
169,bị bắt r,3
6864,thương,0
15859,tui coi mà tê dò nè,3
17484,con_cái là tài_sản quý_giá nhất,0
18971,mức án quá nhẹ so với 1 mạng người,2
10065,han,0
22443,ở đâu vậy bạn,4
16042,t sợ chú hướng nội hết phần đời còn lại luôn á,3
23591,ở đâu ghê vậy e,4
25005,nó lan sang nhà kia r,3
6110,khiếp nhất là móc_túi ở bến_xe_buýt cách đây 1 tuần mình đi xe 54 lên bắc_ninh đang chen lên xe thì có 1 tay thò vào túi quần_may đt mình thủ để trước ngực lên xe nhìn xuống thấy thằng to béo mặc áo,3
7535,sai với pháp_luật nhưng đúng với vợ,0
10953,cuộc_sống đôi_khi không giống cuộc_đời đáng đời,2
24891,trời ơi nghẹt_thở khi xem ôi trời ơi_thương quá đi,0
16476,phát cuối trúng chân chảy_máu,3
26578,sắp ag,3
11698,hướng nội_cả dời,2
9156,chắc giờ ra đường phải cất_mắt đi,0
23151,con trai con đứa óng ẹo,0
21634,vừa coi vừa có ng bình_luận đỡ chán,0
7237,đã là bé 3 mà_còn làm má,1
281,t,4
27359,khổ thân_gđ cháy hết rồi em oi thật là tội_nghiệp quá trời quá đất luôn,2
27933,có ai bị sao ko ạ,3
10344,cần ip16 nhắn anh,4
19815,dịch_bệnh đã khó còn khó hơn đúng ông trời,2
25862,đào à,4
22399,ở đâu đấy hở bà coan,4
3565,ông kia bị hội_chứng phản_ứng chậm hả chx thấy đâu lun,1
8815,xe_hơi chiềng,0
19496,mới vừa thôi nhà tôi có chất có quyền nhà tôi làm cán_bộ nhà tôi làm cám_rửa cho nó chả sợ ai hết,1
4738,anh hàng gia_dụng hic sợ quá a,3
20315,chờ cứu hỏa cháy hết rồi cứu hỏa chậm quá,3
4799,cách trốn nợ an_toàn nhất được nhà_nước nuôi fre,1
2925,dụ này gần nhà t nè,4
24430,sao người quay ko gọi xe cứu hỏa vậy,2
25055,mong mọi người bình_an,0
24324,cứu hỏa đâu xem mà tim thịp tịp,3
19484,phải phạt căng hơn_nữa ạ,2
10799,đâu phải đứa trẻ nào cũng là mầm_non của đất_nước,2
14962,anime tội ông trên cây,0
22702,xem vừa sợ vừa thương_k phải người_thân mà nước_mắt cứ chảy vì thương_khổ cả đời làm_lụng bay trong nốt_nhạc khổ quá k biết lsmf sao,2
21688,như phim bom tấn,0
7092,sức_mạnh của lòng yêu nước của người_dân vn đã vượt xa ngoài sức tưởng_tượng,0
15838,sợ cái cưa trúng ng,3
531,bị bắt chưa mọi người,3
8960,trung_bình parky ra đường kiếm bố,2
6242,dạo này thấy nhiều cướp thật,3
4194,đừng bắt nó hãy để tôi đòi lại công_bằng cho anh thanh_niên,1
2528,ghê v tr,3
4573,mấy thanh_niên trầm_cảm do vợ_sinh nguy_hiểm quá,0
15686,pie to pakde iki,2
4948,nó chơi gta à,4
28793,ở đâu vậy,4
1760,thấy ghê chưa,3
2474,chắc lại cháu muốn đi tù,3
1305,nguyễn,4
27621,cứu hỏa đâu mn,3
22463,cháy khách_sạn rồi,4
27055,nhà hàng_xóm cháy thak này quay đc cái nhiều tim nuôn,3
5276,tao đây,4
6698,hình_thể mr_tiến ko_thể chui vào trong đc có vào cũng rất khó xoay_sở tui cũng như bạn,0
10685,hỏng hết cả một thế_hệ trẻ các bạn trẻ ơi ra ngoài có làm_gì thì cũng_nên nghĩ về bộ mẹ gia_đình mình nhé đừng để hối_hận cả cuộc_đời,2
5946,cardina cẩn_thận,3
1514,sợ vãi,3
25673,dịch còn gặp v chắc đói luôn mà trong cái rủi cũng có cái may của đi thay ng,2
20678,ở đâu_đây bn,4
24823,ở trên đây ui ui,4
21613,sợ quá,3
8038,ai bảo dây vào tứt,1
4262,đ â m gì vậy ạ,1
5588,nó nói tao nhẹ_tay nên cho mày 1 q tao chưa dùng until r cho mày là may_mắn rồi đó tao là anh_trai của gwen mày nhớ mặt tao sau_này mà né ra,1
5860,chuyện hiếm,0
25429,sang fpt kia thì toang,1
28012,ở đâu vậy b,4
24991,xe chữa_cháy cứ vêu2 mà chả đâu cả,1
23304,có cháy lan không ạ,3
23398,2 cái hotel 2 bên nữa đền no luôn,1
2652,xã_hội bây_giờ ra đường đầy lo_lắng,3
20721,nhà bên kiểu thôi bỏ mẹ r,1
16576,hú_hồn chim én,3
2242,thị phương_linh_sợ thật_ra đường cũng chả an_toàn nên nhà_nước phạt nặng mà túy là đúng,3
11764,3 cái tuổi ranh,1
20818,quả này đền đống tiền,1
5701,bắt được òi các bác ạa,0
9716,vừa long tui lắm,2
25402,xem này lại tưởng_tượng vụ quay đánh nhau ở nước_ngoài,4
20542,thế ma bt giờ toàn gas đểu,1
24141,nam mô_a di_đà phật,4
28669,vl soẹ thế,1
15794,trời ơi_phúc lớn mạng lớn chứ nguy_hiểm quá,3
27411,dịch_bệnh thế_này ko lm ăn đc_j mà_còn cháy_tội thật_sự,2
19838,dân hóng hớt đâu dơ tay,0
17006,xem mà hồi_hộp,3
11756,đã cái nư của t,1
7441,ko sợ ca biết chỉ sợ vk biết,0
17926,một năm một đứa mất đoạn mệnh,2
3353,ở đó mà đi đường đụng họ cho bây cái đầu luôn đấy,1
18559,khi mà bạn có người_thân mất do người khác gây ra thì mới hiểu được tiền không có ý_nghĩa gì đâu đừng nghĩ tiền là tất_cả,2
5427,cung hôm trước anh sợ nhất điều này đó em,3
20997,trên tòa nhà đông anh có ma xỉu ẹc,3
25650,bình gas mà k khóa à,2
19316,tôi chỉ mong phạt sao cho đáng,1
8099,thương_vk mà ngoại_tình àh còn khai cướp ổng nữa chứ muốn chửi mà ở tiktok chửi ko được nên ức thật,1
20250,sợ ở gần nhà bán gas,3
26456,tội quá,2
16460,moa ơi chết hụt,3
14467,lời bài hát sâu_lắng quá nghe mà muốn khóc luôn,2
10269,dạo này quả báo đến nhanh hơn cả 5 g nhỉ,1
3156,ủa kéo hả,4
16360,có j mà ngộ_sát cả lũ,1
15090,khổ vậy rồi sao còn chưa buông,2
5837,hà_nội nên làm_ngặt các vụ cướp làm triệt_để mạnh_tay,1
5814,parky trở_lại quê_hương còn nhớ nghề à,4
16151,não bố ghẻ dẫn theo họ_hàng sang phụ_giúp luôn hả tấm cám ngoai truyện,1
13776,mắc cỡ dùm,1
26269,cháy cả 3 nhà,1
14353,xém đi thỉnh_kính rồi,0
13772,h ra đường sợ mấy nhóc_nhoi này lắm nó làm rồi hậu_quả khóc sau tụi này chưa suy_nghĩ đc nhiều đâu,3
15159,toi yếu tim,3
26825,thương quá,0
11572,hướng nội nữa đời còn lại,2
16284,g ọ c n è hên,0
2420,đúng chạy đâu cho thoát,1
17398,hồn_vía lên mây_hồn lìa khỏi xác,3
26314,chây lun khác sạn r lm_sao làm_việc đại_sự đc,1
20151,không nên để cơ_sở ga ở nơi đông dân_cư,3
19012,mạng người chứ phải cỏ rác đâu,1
28606,ở đâu vậy ạ,4
25699,vào xem mấy video,2
3961,tài_tử hữu_duy,4
19145,tôi mà là chủ tòa_án thì nhóm này chắc không thấy flash,4
27993,nè,4
13615,bổ_túc,0
11451,từ ngày cải_cách_ruộng_đất thì ngoài ấy có nhiều người đi tìm bố vì lỡ đưa bố ra đấu_tố rồi,2
19735,tui ms coi trên fb lúc sau mẹ bảo m khóa gas chx,4
18190,t ng ngoài t cũng uất chứ nói gì cô ấy,2
22880,video phải có thuyết_minh như_vậy mới đúng nè_nể nhất mấy ông mấy bà cứ gửi video lên mà ko ai hiểu gì,1
13844,bộ mẹ nó ko nói cho nó hả mà chứ ra đường tìm tội nhỏ,1
15905,bắp,0
4782,ngoan,0
917,hình_như là túng quá muốn đc nhà nứoc nơi,2
23513,sao ko dập,3
27871,vụ này ở sapa_nha mn,4
3217,nhọn quắc luôn á_thử nghĩ bị như v thì đau tới cỡ nào nó còn thẳng_tay nữa chứ sâu vào trong chưa tính tới nhiễm_trùng,2
980,nhi,4
12249,ht diep,0
7593,bây_giờ vợ lại có th khác thương thay,1
15777,ngeri bgt co,2
26284,tôi sem mà cùng hết cả người sợ quá,3
4863,camera giờ đầy chạy đau thoát,1
922,trước khi đi nó còn bảo đi ăn_bún bò ko,2
10854,hướng nội cả phần đời còn lại,0
5364,2 người kia có sao ko ạ,2
19591,có đặc_xá cũng phải có thêm tính răn_đe nhưng trường_hợp này phải tăng_án vì rất nhiều tội_cấu thành_án quá nhẹ,1
9170,thảo,4
3598,stres quá lâu kiểu,2
7990,z có phải nhanh ko,0
12896,đừng đội nón đội quần là vừa,0
835,trời,4
28402,mấy a chị đã học qua trường_lớp chữa_cháy đâu_đây là lúc thực_tiễn hay nhất đấy điểm cao,4
12987,quả báo còn nhẹ quá,1
15133,hùng,4
25425,trời thương_vãi ạ dịch đã chưa đủ khổ à,2
8109,quá đinhr,1
9957,xh nhiều thể_loại vênh váo_nhỉ ấy thể_loại này ra ngoài phải có ng dạy cho mới biết,1
10323,zừa,0
16789,chỗ t cx yv mà máy cưa con chạy rớt xún mất ngon_chân ông thợ cưa lun t thấy v hơi sợ nha hên kh sao,3
5766,ui sợ quá nha,3
19686,mấy thánh_cứu hỏa online đâu rồi nhỉ,4
19287,mấy đứa kia về đời cái là anh này chị kia ngay,1
10130,kim,0
5188,sợ bị nhiễm hiv,3
27017,dính vào cái fpt bên cạnh là đi tiền tỷ,1
3388,nó nói ai cho mày dừng đèn_đỏ,1
28263,vòi rồng phun được mấy chục mét mà cứu hỏa ko chịu phun là sao,1
21829,jsgaihevak,4
11069,parky mà văn_hóa vậy xưa h rồi,4
27396,trời ơi nổ ghe quá mong gđ kg sao,0
4739,đây là namki nè,4
14265,team sợ ông đó rớt,3
16505,nhin thay nguy_hiểm qua,3
27492,ôi trời ơi nam mô_a di_đà phật mọi người an_toan là nhẹ long qa xem mà xót cả ruột_cam on_ngươi quay video nhiet_tình rõ_ràng qa,0
9705,lêu lêu,0
3428,đề_nghị pháp_luật xử_lý nghiêm,1
25576,thế mà lâu_nay mình tưởng bình_ga nó k nổ chứ,3
26203,2 cái hotel kiểu ô_moẹ dịch k có khách rồi con ăn_quả hỏa,1
22523,đasng sợ hơn cả vụ cháy ở đha nhưng_mà rất may người k sao,3
8716,sao toàn người bắc nhỉ,4
23261,2 cái nhà kế bên chắc cũng bị cháy rồi,3
20753,trời ơi sợ quá,3
16738,liên,4
8796,dừa lòng t_dữ lắm,0
11940,k,0
19160,nam mô_a di_đà phật,4
267,bởi tui ít_ra đường là vậy sợ_hãi,3
14854,ráng xào nội_dung,4
3838,chương sợ ghê,3
5299,vn nếu ko_xử nghiêm_khắc bọn này xh đời_sống người_dân bất_an lắm,1
25445,1 p30_giây mọi người có thấy gì lướt wa nhà kế bên trái màn_hình ko ạk,4
6804,thích xem phim chiến_tranh việt_nam nhưng hqua xem phim_hơi thất_vọng với cái kết,0
24992,đột nhà ngiu,0
19750,và đó là căn nhà sáng nhất đêm nay,0
18685,thả họ ra đi mà,2
9645,sao lại giao_xế cho đứa k biết lái thằng biết lái bỏ vị_trí,1
2197,ôi vừa tốn money vừa đau,2
9274,vừa lòng tui lắm,0
9942,chắc chỉ thọ đến 20 là cùng,3
28614,ở đâu_đây ạ,4
2171,trời đúng là họa vô đơn_chí mong_e kg sao,2
15592,cuộc_sống giống như video này nhanh gọn và đầy bất_ngờ,0
17323,chú có sao ko,4
3078,ê hoang_mang dữ luon á,3
18158,án quá nhẹ,2
10080,5555 funy,0
13498,tuyệt_vời,0
19051,cái giá để cho mấy bọn trẻ trâu kia tỉnh thức quá đắt mà ng phải trả là mạng sống của ng vô_tội,2
27142,tao nghe cói hú xe cứu hỏa từ đầu clip tới cuối mà chưa thấy xe đâu,2
14654,can’t stop watching this,0
6536,củ chi tự_hào quê_hương tôi,0
28491,tại_sao người_dân kh lo phun nc tạt nc mà con đừng nhìn đc hồi nó cháy_nguyên cả làng lun xóm mình có nhà cũng bị cháy người_dân đem nc lên tạc cứu đc,1
12306,biết bố t là ai ko baky nó đi tìm bố từ bắc vào nam ko biết bố nó là ai ở đâu,1
20623,nhìn mà đau_xót quá vừa hãi vừa buồn,2
15243,tấm cám này phần 3 thời 4 0 mọi ng ơi,4
5734,lộng_hành quá,1
17351,đại,4
16524,nguy_hiểm cây cưa,3
18497,thôi dạy con ko ra gì thì để các chú dạy,1
18375,mấy thanh_niên này thả vẫn thế thôi còn trẻ vẫn còn phóng nhanh đi cải_tạo về may_ra suy_nghĩ khác hơn,1
26869,thg nào đăng_hú hí trong khác sạn k mn,4
4013,ghê quá,3
23537,đợi cứu hỏa tới thì còn cái sườn không thôi,3
6375,hn bắt_đầu loạn như sg rồi,1
21531,eo xem sợ vãi m,3
3045,dà cây đèn_cầy vo thơ,4
19251,mấy đứa này khó dạy lắm nó ở tò vài năm ra cũng v à,2
9487,vy thích nhìn ko,0
15439,s k đơi chú xuống r hả kéo,1
23055,mình tạm dừng video rồi mọi người chạy ra mau đi,3
6503,tôi chỉ_ước cho tất_cả đc xem nhất là lứa tuổi tiểu_học,0
24528,tội nhà kế bên,2
10321,hở cái là bố,1
20869,part 2 đi,4
14585,tề thiên_đại_thánh,0
23372,hên là ks đóng_cửa k có khách ghê quá,0
21420,mấy bình gas mini nổ đúng k bạn chứ bình gas lớn chỉ xì k nổ,4
19951,chơi ghiền lun má,0
15101,mô phật tui coi mà tui_niệm phật,0
14535,this neds more views,4
